zip	state	mean_income	median_income	population
33471	FL	40505	50312	6818
33472	FL	74169	90242	19100
33473	FL	133438	178534	6265
33476	FL	27934	39378	7669
33477	FL	75785	125724	13074
33478	FL	93877	100600	12704
33480	FL	109313	221342	9549
33483	FL	63886	124330	12093
33484	FL	39886	58332	23443
33486	FL	70153	95207	21720
33487	FL	48343	79680	11238
33493	FL	30547	37157	4926
33496	FL	97412	150503	20969
33498	FL	90448	122135	14557
33503	FL	39153	56610	108
33510	FL	54190	64403	27610
33511	FL	58683	69036	52003
33513	FL	30902	37590	10016
33514	FL	38568	50733	1811
33521	FL	39735	55753	599
33523	FL	36276	44868	15931
33525	FL	49241	63693	18439
33527	FL	46483	67889	15203
33534	FL	44515	52891	12839
33538	FL	33599	47675	4789
33540	FL	40028	49644	8752
33541	FL	39520	45312	19759
33542	FL	33082	41025	20824
33543	FL	71952	82511	21898
33544	FL	63337	75855	22800
33545	FL	67565	74034	13996
33547	FL	86944	108089	19813
33548	FL	82972	102378	5802
33549	FL	64128	77871	13580
33556	FL	91370	110034	22015
33558	FL	83596	100809	20064
33559	FL	52417	65822	14070
33563	FL	41082	50457	25488
33565	FL	52244	63321	17975
33566	FL	52825	70227	19522
33567	FL	47886	63453	11505
33569	FL	73263	80400	23074
33570	FL	47578	57015	20758
33572	FL	74868	101430	14117
33573	FL	46389	53908	19172
33576	FL	62733	81802	3784
33578	FL	56176	62073	36693
33579	FL	66041	74323	25723
33584	FL	55865	62533	25392
33585	FL	41974	53559	1058
33592	FL	38548	53614	9979
33594	FL	66706	76749	32677
33596	FL	90451	110167	29283
33597	FL	29889	38732	6680
33598	FL	41551	55395	13665
33602	FL	63003	87600	11515
33603	FL	33826	45266	19100
33604	FL	36667	46899	35485
33605	FL	28373	36301	17073
33606	FL	59361	103058	17746
33607	FL	32323	44644	23541
33609	FL	70552	97578	15999
33610	FL	33449	39403	39222
33611	FL	57154	79540	29478
33612	FL	32030	39767	42513
33613	FL	30744	43430	31379
33614	FL	35661	45410	46449
33615	FL	44069	56918	43453
33616	FL	46124	56908	13560
33617	FL	36678	46655	39221
33618	FL	63715	94605	25570
33619	FL	38763	45232	34581
33621	FL	51346	62831	1643
33624	FL	60767	73490	37457
33625	FL	58402	69939	24645
33626	FL	91546	114582	27557
33629	FL	96328	136195	23638
33634	FL	47289	53422	20225
33635	FL	54517	64263	15726
33637	FL	44431	56370	15351
33647	FL	73822	96779	55031
33701	FL	29174	51608	15014
33702	FL	47903	60698	29664
33703	FL	61042	74897	23680
33704	FL	58710	82604	16098
33705	FL	36350	48279	26435
33706	FL	56673	88266	15901
33707	FL	44929	66371	24599
33708	FL	49940	71514	15447
33709	FL	36881	45807	26023
33710	FL	50761	59790	32780
33711	FL	32960	42790	14015
33712	FL	37806	49430	24960
33713	FL	44885	54240	29812
33714	FL	34642	43022	18531
33715	FL	74680	99734	7407
33716	FL	44507	56724	15424
33744	FL	35250	44104	148
33755	FL	36460	45123	26146
33756	FL	40571	54113	31275
33759	FL	45846	59070	17820
33760	FL	37686	50248	15133
33761	FL	55590	69018	18167
33762	FL	52956	69080	8499
33763	FL	42036	55213	17887
33764	FL	50947	64032	24045
33765	FL	42814	59929	13275
33767	FL	63893	107120	8007
33770	FL	41496	57067	25281
33771	FL	42392	49801	29839
33772	FL	49982	63673	22981
33773	FL	46005	58812	16826
33774	FL	49976	59543	17712
33776	FL	67244	78755	12402
33777	FL	52277	70382	17140
33778	FL	46231	52201	14263
33781	FL	41868	50251	25922
33782	FL	43491	53150	20850
33785	FL	67926	107235	5533
33786	FL	81648	119232	1669
33801	FL	36716	45088	33741
33803	FL	45360	68583	27094
33805	FL	36814	42463	23153
33809	FL	55977	62984	28929
33810	FL	50062	57779	44254
33811	FL	53871	66774	20980
33812	FL	64171	76931	13166
33813	FL	71222	89942	31698
33815	FL	31705	44634	14267
33823	FL	46981	55459	28874
33825	FL	30363	39104	22373
33827	FL	40902	57292	3036
33830	FL	45207	58176	27542
33834	FL	35245	43527	7448
33837	FL	47786	55383	20234
33838	FL	36878	42929	3515
33839	FL	43575	49629	2756
33841	FL	43851	49236	8722
33843	FL	37251	44913	11093
33844	FL	35408	47018	33804
33847	FL	42431	45738	227
33848	FL	45518	54551	851
33849	FL	52412	59493	856
33850	FL	41969	49763	7519
33851	FL	32768	40507	907
33852	FL	36849	47374	21790
33853	FL	31920	47534	11161
33854	FL	33024	44576	194
33855	FL	33024	44576	43
33856	FL	33024	44576	487
33857	FL	40199	48964	1728
33859	FL	39777	48865	10582
33860	FL	50102	61308	22886
33865	FL	46096	51839	786
33867	FL	40852	52894	106
33868	FL	51074	58801	11720
33870	FL	31944	39520	20577
33872	FL	39559	48120	14158
33873	FL	39471	48131	14742
33875	FL	43396	52498	11082
33876	FL	33375	40058	4967
33877	FL	33995	38753	276
33880	FL	41370	50559	37798
33881	FL	36860	45690	29345
33884	FL	55057	69645	28763
33890	FL	38544	51229	5060
33896	FL	51083	57447	6238
33897	FL	53618	58402	14117
33898	FL	38352	51576	15355
33901	FL	39960	58378	19500
33903	FL	41819	50345	20776
33904	FL	48282	63514	30613
33905	FL	45184	56634	31203
33907	FL	39647	50507	22138
33908	FL	54892	82005	38251
33909	FL	46313	55343	23119
33912	FL	62545	92348	15392
33913	FL	77909	98151	17103
33914	FL	60411	72622	35848
33916	FL	28737	39184	20134
33917	FL	45923	55649	28666
33919	FL	59631	83115	27837
33920	FL	57416	72167	4947
33921	FL	61407	148307	1720
33922	FL	43770	56822	4055
33924	FL	77188	107143	761
33928	FL	66096	86547	20830
33930	FL	29032	38637	1075
33931	FL	52833	83678	10005
33935	FL	38633	49256	20383
33936	FL	42712	52136	18994
33944	FL	37101	41941	298
33945	FL	77188	107143	57
33946	FL	51380	67534	2125
33947	FL	51331	62787	8180
33948	FL	45803	59900	15958
33950	FL	53939	76323	20699
33952	FL	39942	48192	28382
33953	FL	46211	68760	5522
33954	FL	49074	59874	9290
33955	FL	56669	78024	10060
33956	FL	44710	54927	3776
33957	FL	88297	148432	6469
33960	FL	26694	34462	854
33965	FL	66786	91967	1648
33966	FL	61941	82856	8251
33967	FL	58254	70771	22799
33971	FL	52896	60186	19730
33972	FL	51293	57547	10880
33973	FL	46108	55021	10798
33974	FL	46869	77709	11982
33976	FL	50657	52717	12534
33980	FL	42279	48639	10322
33981	FL	45647	56974	9534
33982	FL	45487	53599	9176
33983	FL	48205	54287	13954
33990	FL	49485	58882	28173
33991	FL	57586	66472	18010
33993	FL	51787	61408	20628
34101	FL	50954	82649	10
34102	FL	92359	154652	10460
34103	FL	81603	123365	12150
34104	FL	49667	62957	23691
34105	FL	70733	113607	13933
34108	FL	76119	132424	16874
34109	FL	63843	97888	23338
34110	FL	68884	114196	20762
34112	FL	48696	65382	27002
34113	FL	50938	79250	17971
34114	FL	49948	73886	13653
34116	FL	42474	54719	30005
34117	FL	70426	87933	14250
34119	FL	79665	101088	25756
34120	FL	59962	75220	26147
34134	FL	79035	131259	14112
34135	FL	56878	81350	37315
34137	FL	55015	64359	227
34138	FL	55015	64359	359
34139	FL	55015	64359	561
34140	FL	75900	100794	273
34141	FL	53966	63745	226
34142	FL	28720	38484	27304
34145	FL	75758	113717	16407
34201	FL	73628	108008	3682
34202	FL	92436	108825	19816
34203	FL	46711	58386	34862
34205	FL	41773	51134	29656
34207	FL	33378	42574	29728
34208	FL	39414	49163	33121
34209	FL	55013	71901	31816
34210	FL	45942	68201	15916
34211	FL	76827	96436	2775
34212	FL	78722	93955	15146
34215	FL	46365	65324	768
34216	FL	60354	103620	1503
34217	FL	54713	88386	5007
34219	FL	69969	85501	17135
34221	FL	41828	53652	39457
34222	FL	42837	51968	11952
34223	FL	43677	60968	16875
34224	FL	44096	54982	15394
34228	FL	107585	174305	6888
34229	FL	69449	117017	7192
34231	FL	45297	67172	30268
34232	FL	53938	64628	30969
34233	FL	53963	69617	16653
34234	FL	33313	48214	19788
34235	FL	50873	64601	13640
34236	FL	42185	70676	8139
34237	FL	34823	43769	16304
34238	FL	66460	94634	17500
34239	FL	51568	66676	15038
34240	FL	81894	108418	11501
34241	FL	72996	106025	13590
34242	FL	71761	116640	8865
34243	FL	54904	67437	26115
34251	FL	63084	76292	6351
34266	FL	36118	46138	31055
34268	FL	34655	45822	220
34269	FL	40280	48838	3615
34275	FL	55889	72905	16245
34285	FL	44537	61926	17599
34286	FL	52732	61921	17970
34287	FL	41157	50195	23859
34288	FL	52953	62201	10856
34289	FL	52953	62201	2199
34291	FL	49209	58146	7125
34292	FL	55188	71399	13516
34293	FL	48307	57937	33001
34420	FL	38188	50162	16287
34428	FL	39631	52461	9109
34429	FL	36910	55772	8563
34431	FL	38250	47823	7815
34432	FL	41051	52805	12273
34433	FL	47076	55830	6647
34434	FL	42360	49171	8191
34436	FL	38238	51462	7938
34442	FL	33740	41831	10754
34445	FL	36810	46564	44
34446	FL	36984	48289	16326
34448	FL	34558	42434	10797
34449	FL	33527	41326	2809
34450	FL	35721	46024	10293
34452	FL	33995	44584	11919
34453	FL	32944	46473	10112
34461	FL	39148	51361	9189
34465	FL	38417	48162	14562
34470	FL	35623	44969	17838
34471	FL	46466	70961	25152
34472	FL	40161	48654	25968
34473	FL	39408	48668	17029
34474	FL	41406	58713	16062
34475	FL	28751	38103	12177
34476	FL	43603	56112	20862
34479	FL	41577	49460	13032
34480	FL	51132	75627	19068
34481	FL	38895	48744	17536
34482	FL	38331	47908	21612
34484	FL	41246	56620	3069
34488	FL	35473	42130	10291
34491	FL	44483	53218	27454
34498	FL	32326	40301	513
34601	FL	39970	52986	22336
34602	FL	38387	55309	6279
34604	FL	58616	65826	10003
34606	FL	37494	46725	26208
34607	FL	47602	70135	8133
34608	FL	39687	47867	31099
34609	FL	51008	61431	37129
34610	FL	45295	57700	12907
34613	FL	39976	46288	17814
34614	FL	47995	57583	6692
34637	FL	60922	86342	6297
34638	FL	65309	75387	20048
34639	FL	69213	79271	24092
34652	FL	33619	47128	24147
34653	FL	35715	44483	30756
34654	FL	46307	62004	21716
34655	FL	62857	75766	38464
34661	FL	43625	60092	297
34667	FL	34631	46522	29856
34668	FL	33118	41458	42619
34669	FL	41553	53039	12648
34677	FL	66583	82948	20842
34681	FL	56488	84625	1294
34683	FL	61582	80853	31268
34684	FL	50248	65673	25847
34685	FL	76039	105498	17286
34688	FL	90557	113351	7274
34689	FL	48951	61906	26132
34690	FL	36781	44440	13137
34691	FL	41631	49377	21079
34695	FL	62374	77085	17496
34698	FL	47118	60078	37240
34705	FL	54648	65772	2500
34711	FL	61923	77458	51847
34714	FL	44468	55578	14685
34715	FL	56425	64727	15455
34731	FL	43193	54344	10815
34734	FL	58923	75468	3835
34736	FL	49966	60033	13961
34737	FL	56553	71665	2523
34739	FL	51199	60891	793
34741	FL	37275	43048	40828
34743	FL	42955	51287	33632
34744	FL	48361	57085	44142
34746	FL	51425	63350	35022
34747	FL	73257	91782	13340
34748	FL	42314	53207	38246
34753	FL	47267	56365	5353
34756	FL	66381	81549	3006
34758	FL	46659	54620	30879
34759	FL	43788	52870	30167
34760	FL	47270	66801	875
34761	FL	63768	76320	37500
34762	FL	45723	57052	622
34769	FL	47530	53912	21399
34771	FL	57832	66746	14280
34772	FL	53788	62857	22770
34773	FL	51324	61089	2983
34785	FL	21511	29473	11009
34786	FL	89067	125896	28092
34787	FL	69790	86990	46083
34788	FL	42986	56347	17519
34797	FL	48935	63870	1293
34945	FL	42562	58116	5514
34946	FL	31364	43481	6025
34947	FL	31408	37954	12186
34949	FL	53762	78243	7103
34950	FL	29042	36840	15436
34951	FL	42880	53678	14115
34952	FL	42992	53253	38285
34953	FL	54551	62025	61494
34956	FL	36094	45987	9874
34957	FL	46595	65106	22257
34972	FL	42764	48779	20180
34974	FL	39915	57687	23661
34981	FL	37693	48828	4239
34982	FL	38292	52716	24544
34983	FL	49735	59070	38480
34984	FL	51603	67283	13764
34986	FL	52239	72132	23297
34987	FL	82157	127070	6118
34990	FL	78859	98878	27707
34994	FL	39061	57277	15967
34996	FL	61654	112385	10649
34997	FL	57801	84010	40405
35004	AL	55416	60784	10427
35005	AL	48547	54407	7942
35006	AL	59241	65892	3121
35007	AL	66251	74731	26225
35010	AL	38331	53304	20816
35013	AL	44503	54294	124
35014	AL	34867	43607	4546
35016	AL	39177	53635	16778
35019	AL	41191	51629	2117
35020	AL	25591	34847	27139
35022	AL	67873	77542	18888
35023	AL	50529	58417	25436
35031	AL	41983	48683	7933
35032	AL	38259	47214	66
35033	AL	40186	49148	3403
35034	AL	33715	44034	5541
35035	AL	45027	56315	1581
35036	AL	52217	66965	297
35040	AL	60256	67836	14965
35042	AL	38786	49577	5831
35043	AL	73528	88139	9234
35044	AL	38443	47447	7713
35045	AL	36746	50566	14870
35046	AL	44808	54039	5108
35049	AL	46577	56090	3996
35051	AL	50230	66043	8787
35052	AL	40072	54690	277
35053	AL	31778	48866	2617
35054	AL	47426	65863	4101
35055	AL	36280	51447	19427
35057	AL	41269	53575	12630
35058	AL	41246	52263	9936
35060	AL	48162	54826	414
35061	AL	44151	52305	1465
35062	AL	45831	58242	7944
35063	AL	38913	44353	3866
35064	AL	31395	43786	11458
35068	AL	48955	59520	7232
35070	AL	38302	47866	265
35071	AL	57188	69844	15661
35072	AL	33276	42509	5193
35073	AL	47630	55201	2382
35074	AL	54081	63303	93
35077	AL	36855	46813	13142
35078	AL	48418	66863	2082
35079	AL	51082	59978	8810
35080	AL	77945	83814	15881
35082	AL	38462	43882	7
35083	AL	39094	51421	3268
35085	AL	43296	55583	8933
35087	AL	41864	52588	2115
35089	AL	33260	41324	2238
35091	AL	60206	68767	2719
35094	AL	47098	61067	14212
35096	AL	35966	44745	7815
35097	AL	46236	56902	1748
35098	AL	40285	52030	1375
35111	AL	69237	74918	16140
35112	AL	54338	62995	801
35114	AL	67122	76801	7172
35115	AL	39872	56778	14118
35116	AL	54040	63667	4240
35117	AL	57396	69934	5367
35118	AL	48315	54883	3138
35119	AL	44651	56808	116
35120	AL	52662	60754	13842
35121	AL	42474	54324	15570
35124	AL	69507	84442	22983
35125	AL	43148	51287	10456
35126	AL	59357	71101	21725
35127	AL	65992	70345	10099
35128	AL	44254	60480	10197
35130	AL	42385	53017	3233
35131	AL	46468	54748	4159
35133	AL	46474	57012	3907
35135	AL	44629	54027	1812
35136	AL	41939	49999	1796
35139	AL	52217	66965	150
35143	AL	44132	54389	3281
35146	AL	53608	62184	10948
35147	AL	67423	85568	5468
35148	AL	33119	44129	2702
35149	AL	35793	42426	630
35150	AL	33340	44923	18472
35151	AL	41364	55164	7632
35160	AL	35734	44009	26822
35171	AL	48816	57187	3281
35172	AL	48135	58289	2986
35173	AL	72977	85631	25176
35175	AL	46775	70572	5041
35176	AL	47188	56517	921
35178	AL	44264	58883	3378
35179	AL	38670	50930	8958
35180	AL	49283	64629	13794
35183	AL	39615	58916	706
35184	AL	48124	55645	5841
35186	AL	50590	63106	4931
35187	AL	30714	44125	32
35188	AL	53306	61977	2715
35203	AL	15842	35805	3798
35204	AL	24776	33696	10337
35205	AL	31884	47503	19686
35206	AL	33705	40912	17177
35207	AL	28030	34497	9010
35208	AL	33778	40609	14855
35209	AL	53792	67735	29544
35210	AL	61745	82592	13952
35211	AL	29892	40992	26236
35212	AL	32738	38135	11539
35213	AL	90936	145100	13185
35214	AL	43175	48886	19592
35215	AL	45548	50412	46951
35216	AL	59147	80358	36408
35217	AL	28832	38049	13729
35218	AL	25061	36587	7353
35221	AL	27213	36391	4834
35222	AL	45845	76867	7884
35223	AL	122719	186195	11043
35224	AL	35213	42436	6094
35226	AL	76119	92312	31471
35228	AL	34752	43321	10419
35229	AL	48672	60237	940
35233	AL	12468	22194	1308
35234	AL	21854	30848	6311
35235	AL	54491	62610	19484
35242	AL	103735	133760	49545
35243	AL	86334	115914	17328
35244	AL	81117	99707	32390
35254	AL	38906	46149	1403
35401	AL	17806	26527	39878
35404	AL	33809	46376	21251
35405	AL	49978	59702	37661
35406	AL	73640	116240	13864
35441	AL	28279	39514	1060
35442	AL	23125	36310	4972
35443	AL	22043	35496	2009
35444	AL	50658	60426	3699
35446	AL	44224	50342	2234
35447	AL	27124	37003	3460
35452	AL	52921	58526	3880
35453	AL	53028	61470	11127
35456	AL	59804	68310	3759
35457	AL	37462	57108	82
35458	AL	37462	57108	594
35459	AL	15441	19882	592
35460	AL	5863	7550	215
35461	AL	34345	38709	1952
35462	AL	25773	37350	5061
35463	AL	57209	64905	1749
35464	AL	22486	29785	654
35466	AL	35461	46305	6075
35469	AL	35102	45849	221
35470	AL	864	1253	216
35473	AL	57067	66066	14909
35474	AL	46209	56199	6180
35475	AL	56083	69900	14507
35476	AL	35540	47457	8106
35477	AL	22744	29285	335
35480	AL	51146	59101	1343
35481	AL	24346	35498	3668
35490	AL	56726	68368	3857
35501	AL	36784	51337	10424
35503	AL	39730	54592	9068
35504	AL	43173	61371	13596
35540	AL	34879	47245	2415
35541	AL	37982	52158	3597
35542	AL	32154	38908	1021
35543	AL	30691	46386	1137
35544	AL	34434	43605	673
35545	AL	36586	45379	100
35546	AL	34705	43421	3901
35548	AL	34134	41778	1558
35549	AL	32860	41286	4341
35550	AL	37787	43236	5605
35552	AL	39091	47413	1044
35553	AL	35795	42121	4680
35554	AL	33912	44115	1186
35555	AL	34741	44046	10177
35559	AL	39031	43089	57
35563	AL	34745	47996	4340
35564	AL	28004	38861	2361
35565	AL	31198	44922	13485
35570	AL	35494	43067	11145
35571	AL	40660	46170	895
35572	AL	36937	50460	1131
35574	AL	30159	41222	1507
35575	AL	32083	41796	1018
35576	AL	28889	40083	3217
35577	AL	32083	41796	38
35578	AL	33667	41965	5833
35579	AL	37577	44935	3136
35580	AL	40060	51714	3791
35581	AL	35439	47097	5778
35582	AL	32208	45268	4093
35584	AL	37923	51624	460
35585	AL	35119	52416	1418
35586	AL	34846	46536	4469
35587	AL	39242	51541	1025
35592	AL	35944	55460	4664
35593	AL	40038	48954	1931
35594	AL	36503	48735	7794
35601	AL	38538	49602	34434
35603	AL	54565	63215	30545
35610	AL	47610	61414	2252
35611	AL	37504	54413	25251
35613	AL	58471	71061	20546
35614	AL	41486	53153	7456
35615	AL	73048	81393	68
35616	AL	34364	45542	4043
35618	AL	32927	43570	1870
35619	AL	46669	55733	5135
35620	AL	43549	54811	8868
35621	AL	45350	55898	2852
35622	AL	40051	49269	7388
35630	AL	30252	43603	32629
35633	AL	42206	53416	20877
35634	AL	48742	70640	9711
35640	AL	49509	60778	24267
35643	AL	37350	45274	2941
35645	AL	46423	60792	14060
35646	AL	35047	45713	4635
35647	AL	48427	66137	1030
35648	AL	44270	54339	3635
35649	AL	73048	81393	68
35650	AL	40757	49332	13971
35651	AL	46713	52601	1312
35652	AL	44574	57377	8190
35653	AL	31016	46132	11150
35654	AL	37733	44476	8685
35660	AL	37147	45120	9042
35661	AL	47284	58393	16617
35670	AL	45528	54337	7676
35671	AL	47431	68026	2107
35672	AL	41143	49685	6445
35673	AL	46628	54892	8199
35674	AL	38747	48794	18475
35677	AL	37644	44392	1921
35739	AL	47559	57103	5146
35740	AL	40956	48138	3482
35741	AL	89350	100514	2933
35744	AL	35412	46563	2570
35745	AL	39356	43504	288
35746	AL	36288	44653	856
35747	AL	49068	57891	5901
35748	AL	52193	66312	6276
35749	AL	80886	89550	20575
35750	AL	50034	60089	12783
35751	AL	39356	43504	265
35752	AL	36152	48418	2047
35754	AL	34193	68351	5362
35755	AL	30070	41694	586
35756	AL	72040	82359	9016
35757	AL	84571	94742	12840
35758	AL	88353	101293	41875
35759	AL	64759	73564	6406
35760	AL	38549	51020	5065
35761	AL	52003	70081	11630
35763	AL	95183	112136	14216
35764	AL	36365	43546	653
35765	AL	28339	37860	4013
35766	AL	39356	43504	150
35768	AL	32727	43790	11581
35769	AL	45606	55637	9537
35771	AL	35267	46519	3645
35772	AL	37335	44526	4908
35773	AL	55305	65541	13018
35774	AL	39356	43504	165
35775	AL	33803	68346	636
35776	AL	36420	45413	3395
35801	AL	60686	88881	21509
35802	AL	71931	93372	21297
35803	AL	68549	82328	25471
35805	AL	24913	31714	22498
35806	AL	69473	81779	18951
35808	AL	53142	66199	1946
35810	AL	37563	47009	30617
35811	AL	58016	67417	25955
35816	AL	29569	39203	15228
35824	AL	64602	89492	6070
35896	AL	46956	63876	636
35901	AL	37795	53541	20045
35903	AL	36687	44908	18088
35904	AL	32488	38306	14194
35905	AL	49157	61090	6410
35906	AL	49376	60247	9897
35907	AL	72289	79982	8345
35950	AL	36769	46106	20826
35951	AL	34685	46812	13098
35952	AL	34791	43216	7727
35953	AL	46150	55021	7319
35954	AL	34334	43580	12416
35956	AL	38364	45205	8842
35957	AL	33993	44969	15693
